Date,low_beta_new,momentum_new,quality_new,Equity Momentum,Equity Low Beta,Equity Quality,Commodity Carry,Commodity Curve,Credit Curve,Credit Carry,FX Carry,FX Value,Interest Rate Spread,Interest Rate Curve,Equity Trend,FX Trend,Commodity Trend,Interest Rate Trend,Commodity Volatility Carry,Interest Rate Volatility Carry,Equity Volatility Carry,COT,Merger Arb
22/05/2009,77.1,74.38,79.64,91.25,85.1,107.98,272.8508,206.6328,91.3752,76.4159,273.7756,117.0096,104.5835,122.1308,100.4948,232.1515,218.9188,162.0362,153.7694,109.45,64.41,111.4938,1004.50824
25/05/2009,77.23,74.25,79.6,91.16,85.21,107.98,272.8508,206.6328,91.3752,76.4159,273.7756,117.0096,104.5835,122.1308,100.4813,232.1515,218.9188,162.0362,153.7694,109.45,64.41,111.4938,1004.50824
26/05/2009,77.46,74.44,79.64,91.2,85.31,108.03,272.7721,206.5619,91.4643,76.5065,273.6134,116.8908,104.5332,121.8755,100.4302,232.3174,218.1247,161.7356,155.5306,109.3088,64.57,111.5003,1006.095778
27/05/2009,77.37,74.35,79.44,91.2,85.35,107.96,272.0995,206.7421,91.6075,76.5834,273.84,117.0635,104.4145,121.9228,100.6327,232.879,217.9637,161.4336,156.0383,108.5653,64.57,111.6484,1005.207837
28/05/2009,77.14,74.23,79.42,91.1,85.24,107.95,270.0884,206.5244,91.4219,76.6396,273.4503,117.2743,104.4297,121.7943,100.7127,232.7708,215.4302,161.5941,156.6267,108.674,64.49,111.7381,1005.537266
29/05/2009,77.16,73.96,79.53,90.92,85.28,108.18,271.601,206.3897,91.633,76.9569,273.6051,117.2136,104.516,121.8155,100.7096,232.8642,214.3388,162.0159,156.2866,109.2811,64.74,111.7253,1006.03682
01/06/2009,77.4,73.53,79.99,90.69,85.32,108.33,269.4097,206.7281,91.6106,77.3838,273.7269,117.3172,104.3793,121.9801,100.96,232.1444,211.1638,161.541,155.7675,108.2886,64.35,111.433,1006.989569
02/06/2009,77.51,73.29,79.9,90.62,85.4,108.43,269.6869,207.3182,91.7322,77.5914,273.1063,116.9799,104.3944,122.0026,100.8998,232.6747,210.4993,161.7819,156.3856,109.1294,64.45,111.5582,1011.61459
03/06/2009,77.69,73.53,80.38,90.66,85.54,108.45,273.0764,208.4746,91.6774,77.1585,274.6124,116.6895,104.4475,121.9405,100.6075,233.2111,211.4629,161.8313,155.5436,109.8181,64.23,111.7244,1012.246733
04/06/2009,77.4,73.66,80.26,90.69,85.38,108.2,273.6128,209.215,91.7238,77.0498,275.1997,116.6465,104.3129,121.7022,100.675,233.6107,210.0604,160.8494,154.7983,109.6706,64.36,111.7237,1012.490873
05/06/2009,77.21,73.85,80.65,90.73,85.32,108.38,273.1212,209.3957,91.86,77.2413,276.4906,116.6121,103.6976,120.2621,100.8281,234.2854,209.2708,158.7481,155.0057,108.2585,64.58,111.8618,1011.722794
08/06/2009,77.15,74.13,80.59,90.9,85.27,108.33,273.3488,209.6974,91.855,77.0065,276.4012,116.4779,103.283,119.539,100.5996,233.7336,208.5816,157.7556,155.6677,108.0149,64.84,111.9086,1011.216369
09/06/2009,77.3,74.01,80.81,90.87,85.31,108.55,274.689,209.7945,91.9167,76.8673,275.8199,116.4255,103.4862,119.8748,100.6088,233.927,208.4602,158.5424,155.9989,108.2975,65.26,111.8975,1012.083994
10/06/2009,77.11,73.93,80.82,90.81,85.33,108.61,275.2477,209.3421,92.0759,77.2317,276.0541,116.5293,103.4487,120.0924,100.9558,233.7404,207.7706,158.6567,156.2622,108.2097,65.34,111.9154,1012.294262
11/06/2009,77.11,73.65,80.66,90.68,85.33,108.51,275.512,209.4137,92.1704,77.2276,275.4604,116.5004,103.3657,120.1113,101.1029,233.6739,206.512,158.3548,156.0587,108.6866,65.65,112.0315,1014.565584
12/06/2009,77.35,73.64,80.53,90.65,85.41,108.46,274.8117,208.7519,92.3219,77.3134,275.8955,116.5736,103.4643,120.1081,101.0101,233.369,206.3032,158.8432,156.1131,109.0326,65.82,112.0232,1015.849098
15/06/2009,77.35,73.73,80.39,90.71,85.44,108.39,271.5728,207.5421,92.2987,76.8866,276.0907,116.6168,103.6457,120.0964,100.458,233.5775,202.5861,159.5289,155.4716,109.3802,65.43,111.9645,1013.625289
16/06/2009,77.5,73.8,80.36,90.77,85.46,108.35,272.4556,207.3897,92.2054,76.613,275.3223,117.0005,103.6558,120.1984,100.2276,233.548,202.3062,159.5856,155.9392,109.3173,65.48,111.8767,1013.112739
17/06/2009,77.96,74,80.19,90.96,85.71,108.24,271.1428,207.155,92.1058,76.6139,274.9871,116.7849,103.7733,120.2345,99.8817,233.2026,201.2949,160.0709,156.7248,109.3489,65.58,111.8183,1014.07668
18/06/2009,78.06,74.08,80.27,90.98,85.69,108.28,271.7871,207.1895,92.1283,76.6497,274.2013,116.6643,103.7265,120.1961,99.9184,233.2641,201.9952,159.9351,157.6962,108.3667,65.92,111.8249,1014.141476
19/06/2009,78.07,74.09,80.31,90.98,85.73,108.37,273.3804,207.0843,92.1143,76.6353,273.5755,116.8113,103.7109,120.3215,100.1403,232.3819,203.4506,160.2623,158.1229,109.0783,66.39,111.9318,1013.826036
22/06/2009,78.4,74.14,80.01,91.03,85.92,108.15,273.3035,206.3269,91.9204,76.3869,273.742,116.6586,103.8639,120.1411,99.7072,232.6046,205.7405,160.7441,158.4012,109.5459,65.78,111.8967,1012.029286
23/06/2009,78.37,74.08,79.82,91.01,85.87,108.15,272.9238,206.285,92.175,76.3699,273.131,116.5491,103.8374,120.0147,99.4458,232.1924,205.3854,160.7733,158.9853,109.861,66.09,111.8532,1011.905506
24/06/2009,78.24,74.33,79.93,91.13,85.8,108.16,274.587,206.9766,92.1841,76.6391,274.2503,116.5973,103.8231,120.3914,99.8421,233.3128,207.3729,161.1516,159.3287,110.9476,66.4,111.9296,1012.330594
25/06/2009,78.3,74.22,80.1,91.14,85.85,108.09,274.0009,207.0376,92.1536,76.4808,275.8931,116.3212,103.8512,120.6824,100.1418,234.0201,207.3335,161.5904,160.4064,111.2841,66.58,111.9764,1014.176927
26/06/2009,78.47,74.2,80.01,91.16,85.92,108.12,274.5281,206.6709,92.0757,76.5734,276.1413,116.3647,103.9883,120.614,100.2667,235.1144,207.3038,161.7761,160.814,111.7786,66.9,112.0732,1014.160583
29/06/2009,78.62,74.47,80.08,91.26,85.91,108.1,274.0572,206.565,92.1202,76.6604,275.841,116.8144,103.8879,120.476,100.3501,234.7053,206.6845,161.2121,161.3841,111.8937,67.33,112.2606,1014.477271
30/06/2009,78.51,74.54,79.98,91.28,85.95,108.29,274.0474,206.0549,92.1285,76.6369,276.5604,116.8273,103.7827,120.3876,100.2997,234.6259,208.6331,161.0332,161.0816,111.8879,67.34,112.2643,1014.426817
01/07/2009,78.82,74.45,80.01,91.23,86.08,108.22,276.4713,206.7787,92.1957,76.8725,275.772,116.8223,103.7515,120.7875,100.3214,233.4664,210.2909,161.0933,161.5487,112.09,67.28,112.3223,1014.402517
02/07/2009,78.57,74.33,79.83,91.18,86.06,108.22,277.4798,207.1219,92.3572,76.368,277.1166,116.5635,103.9158,121.2696,100.2264,233.6598,212.3483,162.1395,161.2568,112.7725,66.69,112.2958,1012.963546
03/07/2009,78.55,74.42,79.83,91.23,86.07,108.22,277.4798,207.1219,92.4855,76.4206,276.8269,116.4031,104.0131,121.2389,100.2312,233.4567,212.3483,162.372,161.2568,112.7725,66.69,112.2958,1012.963546
06/07/2009,79.01,74.36,79.79,91.14,86.27,108.36,278.1191,207.0669,92.1714,76.1347,276.5813,116.3846,104.1124,121.4216,100.1818,233.674,214.4571,162.6866,160.8394,112.9199,66.85,112.2375,1012.66265
07/07/2009,78.93,74.61,79.65,91.24,86.25,108.33,277.7643,206.8896,92.5047,76.1501,276.4187,116.1685,104.1331,121.421,100.0468,233.9046,214.5495,162.8249,160.3089,112.6506,66.7,112.3602,1012.545709
08/07/2009,79.11,74.52,79.81,91.23,86.28,108.43,276.8608,206.7232,92.4538,75.9682,276.2167,116.033,104.2174,121.5451,99.9456,233.4376,216.737,163.1408,158.5706,111.77,66.69,112.3465,1012.925184
09/07/2009,79.03,74.53,79.67,91.24,86.24,108.33,277.1206,207.0138,92.6033,76.335,276.2426,115.8584,104.1285,121.5729,99.9808,233.765,217.1019,162.824,159.2761,112.5655,67.14,112.5154,1013.763328
10/07/2009,79.12,74.5,79.87,91.21,86.28,108.35,276.2132,206.8788,92.563,76.2435,276.1724,115.9852,104.1384,121.7293,99.9491,233.6327,217.0712,163.036,160.4789,112.1434,67.44,112.3904,1014.063644
13/07/2009,79.06,74.5,79.89,91.16,86.19,108.38,276.9042,206.7466,92.649,76.3879,275.0104,116.001,104.1575,121.7348,99.7502,233.7433,217.9969,162.9883,162.1193,112.4013,67.44,112.3578,1014.252156
14/07/2009,79.02,74.75,80,91.25,86.17,108.39,277.939,206.7767,92.6295,76.6084,275.4578,115.8042,104.0686,121.8391,99.8472,233.5946,218.1031,162.6091,162.609,112.2007,67.62,112.351,1014.872109
15/07/2009,79.21,74.76,80.12,91.17,86.13,108.3,278.8757,207.3195,92.7083,76.7988,275.1798,115.7077,103.8685,121.6328,99.8878,233.6888,217.3405,162.1117,163.1026,111.2935,66.68,112.3927,1015.119893
16/07/2009,79.31,74.47,80.23,91.07,86.19,108.35,275.068,206.7061,92.668,76.8406,275.9004,115.5763,103.883,121.9105,99.8706,234.2984,214.932,162.5295,162.2889,112.0147,66.78,112.4209,1015.431857
17/07/2009,79.44,74.7,80.25,91.16,86.18,108.32,275.5541,206.9163,92.7108,76.8185,275.0994,115.7527,103.7741,121.8564,100.0242,233.9451,214.2999,162.3311,161.799,111.8455,67.06,112.5316,1015.516606
20/07/2009,79.4,74.55,80.4,91.03,86.1,108.35,275.4741,207.2479,92.703,77.1522,276.1444,115.5717,103.7172,121.9785,100.1306,234.2904,214.8008,162.2436,162.166,112.2504,67.24,112.6253,1016.136556
21/07/2009,79.57,74.4,80.66,91.02,86.15,108.27,275.4001,207.3547,92.7758,77.2493,276.3123,115.9163,103.8576,122.0519,100.1085,234.8372,213.6842,162.7633,162.9487,112.2229,67.31,112.615,1016.851738
22/07/2009,79.6,74.32,80.72,91.06,86.18,108.24,277.1683,207.5963,92.8369,77.0709,276.5208,115.9689,103.8101,122.0379,100.0166,234.9769,212.2816,162.565,163.7592,113.0374,67.46,112.5221,1016.536625
23/07/2009,79.4,74.33,81.11,91.09,86.04,108.41,278.0214,208.1383,92.8779,77.3214,276.1868,116.0081,103.598,121.8293,100.2377,234.5909,211.5935,161.8574,163.2569,111.7274,67.1,112.8134,1016.594461
24/07/2009,79.27,74.02,81.44,90.97,86.04,108.45,277.6558,207.8122,92.8252,77.1597,276.2693,115.8637,103.589,121.7775,100.309,233.973,210.6172,161.9699,163.8795,112.594,67.22,112.6797,1017.077769
27/07/2009,79.22,73.92,81.41,90.88,86.05,108.54,278.0924,208.0036,92.9846,77.3715,276.8356,115.7337,103.5116,121.7984,100.3939,233.908,210.5569,161.7126,165.6702,112.6851,67.23,112.783,1017.297006
28/07/2009,79.47,74.02,81.33,90.87,86.22,108.58,278.0834,207.9246,92.7735,77.3369,276.7294,115.6218,103.5079,121.5691,100.346,233.8835,211.5111,161.9042,165.6708,112.9386,67.17,112.7081,1015.786648
29/07/2009,79.86,74.1,81.42,90.85,86.34,108.45,279.3685,207.8383,92.9894,77.0823,275.8194,116.1377,103.4684,121.2042,100.2851,233.3862,213.7777,161.9685,164.2754,113.1721,67.15,112.6972,1015.388858
30/07/2009,79.47,73.87,81.5,90.85,86.19,108.47,279.0307,208.4787,93.201,77.5674,275.4176,116.4077,103.3724,120.9631,100.8114,233.4218,211.1316,161.9506,163.3725,113.2606,67.02,112.8671,1016.503698
31/07/2009,79.34,74,81.29,90.88,86.19,108.31,280.2119,208.5471,93.0451,77.8028,275.4428,116.2934,103.5835,121.0178,100.8548,233.3622,210.8593,162.6533,163.195,112.8042,66.96,113.0165,1015.782977
03/08/2009,78.99,73.83,81.16,90.83,86.02,108.29,277.2867,208.4145,93.068,78.1067,274.981,116.2887,103.3191,120.615,101.4023,233.5381,210.1432,161.8053,161.0827,112.9523,66.82,113.0983,1016.520358
04/08/2009,78.91,73.87,80.98,90.88,86.02,108.37,277.7345,208.8381,93.2124,78.6063,275.6053,116.1392,103.2015,120.5723,101.4072,233.266,211.4858,161.1459,161.5807,113.077,67.09,113.112,1017.420135
05/08/2009,78.54,73.59,80.87,90.67,85.94,108.51,279.0024,208.74,93.2994,78.6843,275.602,115.9768,103.1366,120.5445,101.1686,233.0057,211.8172,160.7772,161.8169,112.9422,67.37,113.0743,1016.854302
06/08/2009,78.51,73.69,81.02,90.72,85.86,108.48,279.4077,208.6231,93.2563,78.7318,275.7607,116.0184,103.1505,120.4912,101.2718,232.3665,213.3139,161.1687,161.5765,112.8839,67.34,113.0724,1016.519137
07/08/2009,78.23,73.77,81.14,90.77,85.71,108.4,278.8133,208.9698,93.2938,78.7043,275.6626,116.4817,102.861,120.1926,101.5045,231.8369,217.3318,160.1325,162.0332,113.1581,67.35,112.924,1016.314563
10/08/2009,78.32,73.35,80.82,90.61,85.79,108.26,276.9141,209.3046,93.3299,78.503,275.6174,116.3934,103.0593,120.415,101.5114,231.6912,217.7023,160.8578,163.1792,113.5847,67.56,112.9081,1017.268309
11/08/2009,78.58,73.46,80.97,90.68,85.98,108.24,277.8817,209.6605,93.2778,78.2426,275.9016,116.2394,103.1754,120.4186,101.1441,232.2461,217.7171,161.3904,163.3477,113.2445,67.56,112.988,1016.506256
12/08/2009,78.47,73.59,80.96,90.74,85.9,108.15,277.5956,209.7795,93.281,78.2706,274.0113,116.808,103.2719,120.8557,101.3014,232.3304,219.0006,162.0696,164.2876,113.4526,67.51,112.9133,1017.05666
13/08/2009,78.32,73.61,80.88,90.73,85.81,108.03,280.9925,210.4318,93.1704,76.8179,274.7012,116.6041,103.3076,121.0151,101.7511,232.7782,219.8526,162.5082,165.3432,113.4948,67.59,112.8181,1016.629972
14/08/2009,78.44,73.49,80.92,90.64,85.92,108.13,280.0627,210.2963,93.0803,76.906,275.6429,116.2943,103.3795,121.0873,101.5049,232.7901,219.1258,162.8793,164.6833,113.9131,67.78,112.7684,1015.779507
17/08/2009,78.51,73.45,80.67,90.68,85.91,107.97,279.5905,209.8,93.1494,76.6798,275.4987,116.4115,103.4904,121.075,100.4037,232.361,217.8304,162.893,165.3138,113.6603,67.17,112.8205,1016.248802
18/08/2009,78.42,73.5,80.73,90.67,85.86,107.92,279.5947,209.6697,93.1559,76.6311,276.0051,116.3344,103.4541,121.0205,100.7666,232.6671,217.0113,162.6286,166.7745,114.0678,67.53,112.7886,1016.204311
19/08/2009,78.64,73.25,80.8,90.48,85.94,108.01,278.2233,209.0994,93.0904,76.5369,275.5035,116.343,103.5317,121.1127,100.7618,233.1747,216.1795,163.1107,166.3147,114.1055,67.53,112.9014,1017.467704
20/08/2009,78.7,73.33,80.93,90.49,85.94,108.09,280.1995,209.3966,93.2753,76.6055,275.5269,116.4698,103.5054,121.0627,101.3063,232.9784,216.6189,163.2494,166.7348,114.3632,67.73,112.8983,1017.149338
21/08/2009,78.77,73.23,80.74,90.35,85.92,108.04,283.0852,209.8661,93.2978,76.761,274.7593,116.6348,103.2978,120.7002,101.907,233.6184,217.9639,162.7529,166.7017,114.3525,67.37,112.8123,1018.606344
24/08/2009,78.85,73.14,80.8,90.4,85.91,108.21,282.5801,209.667,93.3212,77.1963,275.3104,116.4787,103.4102,120.8254,102.4002,233.6955,218.473,163.0654,167.2257,114.5065,67.37,112.8172,1019.238611
25/08/2009,78.98,73.07,80.88,90.29,85.97,108.17,283.9761,209.5816,93.2843,77.1535,275.2346,116.2931,103.4662,120.8106,102.5361,233.8785,220.6019,163.362,167.8898,114.5264,67.43,112.8286,1019.201251
26/08/2009,79.23,72.9,80.77,90.25,86.04,108.23,283.2593,209.6818,93.2403,77.0931,275.5153,116.2648,103.4903,120.7594,102.473,233.3204,220.9756,163.6021,168.7874,114.6505,67.45,112.8152,1018.906865
27/08/2009,79.31,72.98,80.61,90.25,86.04,108.32,283.1193,209.7312,93.3096,76.8958,274.9437,116.2821,103.4893,121.0047,102.3542,233.3356,219.4464,163.7665,169.7395,114.7116,67.55,112.865,1018.708661
28/08/2009,79.32,72.75,80.5,90.23,86.03,108.23,284.9649,210.0585,93.2994,76.8238,274.5457,116.3401,103.4589,121.1751,102.5359,233.6777,222.5191,163.8047,170.0218,114.6897,67.58,112.7464,1018.479646
31/08/2009,79.39,72.88,80.35,90.28,86.13,108.19,285.0084,210.1296,93.2994,76.8238,274.5457,116.3401,103.4589,121.1751,102.1645,233.6777,224.7931,163.8047,169.8672,114.627,67.58,112.6272,1017.545457
01/09/2009,79.55,72.85,80.55,90.27,86.2,108.41,286.4444,210.2876,93.1423,76.8348,274.7065,116.287,103.5653,121.7329,101.6294,233.5561,225.8545,164.0314,170.0962,114.4031,67.17,112.5838,1017.861703
02/09/2009,79.58,72.9,80.48,90.27,86.15,108.33,288.7386,210.5622,93.2289,76.8232,274.5939,116.4063,103.6525,121.7505,101.3887,233.1468,227.827,164.1627,170.466,114.4768,67.38,112.425,1017.555349
03/09/2009,79.43,72.9,80.38,90.31,86.12,108.33,292.7279,210.9232,93.3256,76.9992,275.2014,116.2659,103.642,121.8971,101.5223,233.8243,231.6339,164.45,169.4812,114.6322,67.87,112.295,1017.716036
04/09/2009,79.44,72.95,80.49,90.31,86.1,108.31,292.6848,209.9147,93.3418,77.0424,275.3043,116.3484,103.6512,122.0879,102.0813,234.3774,230.4103,164.5772,169.9956,114.6199,68.13,112.4651,1019.581325
07/09/2009,79.55,72.8,80.45,90.25,86.2,108.25,292.6848,209.9147,93.381,77.1309,274.9767,116.3195,103.6868,122.2487,102.5437,234.755,230.4103,164.8433,169.9956,114.6199,68.13,112.4651,1019.573335
08/09/2009,79.44,72.69,81.07,90.2,86.22,108.44,293.7816,209.936,93.377,77.2262,275.8318,116.0637,103.6998,122.4392,102.8862,235.5477,229.8748,165.0032,169.9332,114.8154,68.28,112.4642,1020.325415
09/09/2009,79.28,72.65,81.25,90.14,86.16,108.41,293.506,210.2168,93.5636,77.2275,276.0114,115.9815,103.6475,122.6288,103.0801,236.0234,229.2834,164.7648,171.0202,114.9884,68.43,112.4557,1020.412929
10/09/2009,79.32,72.65,81.2,90.19,86.17,108.28,290.3749,209.6961,93.5338,77.2226,276.4389,115.6877,103.811,122.4913,103.3553,235.5849,224.9942,165.3284,170.8818,114.6947,68.6,112.6695,1021.323603
11/09/2009,79.38,72.51,81.22,90.15,86.18,108.3,291.4483,209.904,93.5951,77.6966,276.6015,115.7674,103.8597,122.2737,103.5551,236.721,226.0166,165.5803,170.5069,114.8233,68.6,112.6151,1021.372257
14/09/2009,79.27,72.26,81.02,89.98,86.17,108.29,289.0598,209.4211,93.7333,77.8941,276.7467,115.6793,103.8161,122.0421,103.381,236.5521,225.8416,165.3355,171.1563,114.9624,68.71,112.6723,1021.82981
15/09/2009,78.9,72.11,80.91,89.91,86.05,108.45,290.4807,209.451,93.6841,78.2669,276.9009,115.7194,103.7753,122.107,103.6111,236.7529,223.2319,165.4514,169.5108,115.0694,68.83,112.8534,1021.932236
16/09/2009,78.68,72.22,81.04,90.14,86,108.5,288.5133,209.2245,93.763,78.5371,277.1515,115.5746,103.6873,122.0322,104.2901,237.3829,223.9834,165.2233,168.5018,114.8023,68.64,112.8089,1022.712555
17/09/2009,78.92,72.2,81.15,90.12,86.09,108.5,288.8086,209.6787,93.7497,78.733,277.8537,115.2832,103.6712,121.9078,104.5237,237.638,224.4237,165.0053,169.7196,115.1652,68.67,112.7466,1022.087808
18/09/2009,79,72.02,81.06,90,86.13,108.64,286.6226,209.4155,93.7023,79.0017,277.4981,115.2786,103.6502,121.748,104.4453,237.3441,223.0974,165.0123,170.1756,115.4366,68.66,112.6908,1022.114404
21/09/2009,79.1,72.08,81.04,90.08,86.13,108.6,288.7311,209.5989,93.4515,78.7553,277.6099,115.3584,103.6175,121.9841,104.2271,236.5875,226.4988,164.9853,170.3793,115.7083,68.9,112.6456,1021.994484
22/09/2009,79,72.21,81.01,90.18,86.08,108.69,287.4431,209.8421,93.2563,79.2993,277.3498,115.3612,103.5964,122.1439,104.4805,237.8424,226.5988,165.0616,171.3475,115.7614,69.02,112.5843,1022.300835
23/09/2009,79.24,72.1,80.81,90.07,86.18,108.6,287.5756,209.4332,93.2315,79.4269,277.6781,115.3326,103.6011,122.2695,104.4537,237.6456,225.6102,165.2928,170.9241,116.0455,69.13,112.7175,1021.515592
24/09/2009,79.42,72.24,81.02,90.05,86.27,108.62,284.1958,209.2351,93.2324,79.462,278.7225,115.0839,103.7659,122.4058,103.8366,238.2493,224.1599,165.8623,170.5227,116.2638,68.94,112.8671,1021.020437
25/09/2009,79.51,72.33,81.42,90.08,86.34,108.6,285.7465,209.2908,93.2671,79.7359,279.3775,115.0205,103.7236,121.9452,103.625,238.4614,225.048,165.6248,171.6554,116.3803,69.06,112.8091,1020.624624
28/09/2009,79.59,72.46,81.33,90.12,86.26,108.69,284.5443,209.4715,93.3247,79.8322,279.4915,115.0691,103.7259,121.9078,103.9761,238.9861,224.9062,165.8037,172.523,116.3628,69.03,112.7681,1022.043521
29/09/2009,79.49,72.63,81.28,90.18,86.22,108.87,284.6879,209.6118,93.3446,79.9032,279.4728,115.0807,103.6884,121.7654,104.0434,238.417,225.748,165.2543,173.3085,116.3479,69.15,112.6995,1022.18535
30/09/2009,79.66,72.68,81.58,90.13,86.36,108.98,284.1312,209.7967,93.3372,80.0937,279.2593,114.7488,103.7086,121.9647,103.9124,238.4383,225.8821,165.4596,172.6152,116.3469,69.18,112.6015,1022.00912
01/10/2009,79.71,72.56,81.62,90.03,86.44,108.95,283.9806,209.9402,93.3652,80.1414,279.2933,114.8265,103.8767,122.2378,103.096,238.0296,224.6798,166.1205,172.6573,115.6937,68.64,112.5625,1020.665198
02/10/2009,79.74,72.61,81.56,90.08,86.43,108.92,284.1764,209.6582,93.3749,80.4655,280.3749,114.4418,103.926,122.2513,102.4609,238.4036,223.1119,166.2473,172.235,116.3219,68.69,112.5995,1019.748864
05/10/2009,79.54,72.7,81.37,90.22,86.37,108.82,284.6265,209.3802,93.5121,80.2823,281.0627,114.4384,103.9549,122.183,102.7534,238.9769,224.2049,166.3968,173.0452,116.6958,69.14,112.6045,1021.365994
06/10/2009,79.47,72.99,81.45,90.3,86.24,108.74,284.3836,209.6521,93.5784,80.4608,281.5832,114.4937,103.935,122.2467,103.5915,240.4242,224.1965,166.213,171.4159,116.9116,69.13,112.6508,1021.945295
07/10/2009,79.16,73.09,81.54,90.33,86.16,108.79,287.1088,209.6439,93.5017,80.7562,281.8973,114.5615,104.0218,122.2877,103.764,239.9253,224.6305,166.2724,172.3707,116.9943,69.34,112.6857,1022.099032
08/10/2009,79.1,73,81.7,90.28,86.14,108.96,287.0889,209.8697,93.5049,80.7498,282.4587,114.6622,104.0235,122.3526,104.2663,240.8481,224.9336,166.3206,171.9972,117.2127,69.36,112.7398,1023.84372
09/10/2009,79.21,73.2,81.79,90.43,86.18,108.97,285.9687,209.855,93.532,80.5852,282.3931,114.6582,103.8253,122.1564,104.3252,240.3951,223.9236,165.2448,172.7707,116.4149,69.65,112.7597,1024.189029
12/10/2009,79.15,73.14,81.83,90.35,86.16,109.04,280.9183,209.6741,93.5529,80.682,282.5645,114.529,103.8681,122.1914,104.5949,240.5564,221.395,165.5926,172.6696,116.4149,69.71,113.0222,1024.467489
13/10/2009,79.17,73.23,81.88,90.36,86.13,109.02,279.6113,209.6722,93.5549,80.7876,282.7269,114.4296,103.9716,122.4425,104.359,240.578,219.4469,166.0639,172.6622,117.0546,69.8,112.9918,1024.027986
14/10/2009,79.07,73.36,82.06,90.48,86,109,280.0042,209.5052,93.6257,81.3601,283.0599,114.3682,103.9153,122.5703,105.2102,241.1802,219.6239,165.7687,173.238,116.5443,69.48,112.9758,1026.683394
15/10/2009,79.19,73.54,82.36,90.47,86.15,109.17,280.5476,209.6249,93.5879,81.4051,282.9738,114.366,103.784,122.4921,105.0782,240.9554,219.1222,165.3136,174.438,116.4818,69.74,113.0313,1027.448518
16/10/2009,79.45,73.6,82.46,90.45,86.28,109.26,279.2013,209.6153,93.6067,81.4653,282.7378,114.4009,103.7146,122.3132,104.7984,240.1109,218.1947,165.0072,175.2144,116.8644,69.8,113.0187,1026.578229
19/10/2009,79.57,73.59,82.51,90.36,86.28,109.28,279.8771,209.8376,93.6656,81.6502,282.4062,114.2567,103.7178,122.2677,105.3543,240.1318,218.7748,164.9269,176.2021,117.6023,69.92,113.0648,1027.256103
20/10/2009,79.51,73.82,82.74,90.34,86.3,109.44,278.3292,209.8717,93.6008,81.8422,282.7327,114.6149,103.8739,122.3821,105.2232,239.7118,218.4078,165.4307,176.9262,117.6837,70.13,113.0782,1026.480949
21/10/2009,79.46,73.94,82.82,90.43,86.29,109.44,278.8301,209.9015,93.6876,81.9182,281.7717,114.7006,103.709,122.3382,105.0893,239.0942,219.2091,164.6442,176.6694,117.7125,70.23,113.0937,1024.436434
22/10/2009,79.43,73.95,83,90.5,86.27,109.53,277.0156,209.8809,93.7824,81.8263,281.5361,114.6951,103.7351,122.4652,104.9281,239.0405,217.7361,164.8961,177.1593,117.9198,70.35,113.0832,1025.436422
23/10/2009,79.31,74.34,83.27,90.65,86.23,109.77,278.9445,210.2736,93.7784,81.8872,281.2641,114.5766,103.6634,122.3466,104.8307,239.5089,218.7702,165.0288,177.6844,117.803,70.24,113.1127,1024.310867
26/10/2009,79.47,74.57,83.38,90.69,86.38,109.82,280.4398,210.1941,93.7217,82.1188,281.1026,114.6604,103.6043,122.345,104.4009,239.3347,219.7568,165.1015,178.0706,117.7742,70.04,113.1768,1023.225709
27/10/2009,79.8,74.45,83.35,90.66,86.45,109.68,279.3422,209.7383,93.804,81.9513,280.9799,114.7427,103.7559,122.6784,104.1401,238.5339,218.9037,165.7979,178.5493,117.9518,70.16,113.2321,1022.217054
28/10/2009,80.23,74.02,83.1,90.47,86.57,109.37,278.2221,209.5036,93.8363,81.7619,280.7548,114.9658,103.8181,122.6952,103.0795,237.7824,218.3105,166.0008,178.5292,117.9312,69.56,113.1686,1020.165991
29/10/2009,79.96,74.17,82.86,90.51,86.39,108.73,280.2883,209.5609,93.9142,81.9106,280.6172,114.9701,103.717,122.5735,103.6023,237.2767,219.8463,165.4242,178.3919,118.0176,69.72,113.1692,1022.491527
30/10/2009,80.03,74.02,83.04,90.47,86.51,108.72,279.8475,209.7365,93.8656,82.125,281.2709,114.8748,103.8481,122.7504,102.7016,237.6584,219.8042,165.9017,178.2205,117.8552,68.33,113.2593,1020.123226
02/11/2009,80.18,74.15,83.01,90.43,86.57,108.73,279.2756,209.9807,93.91,81.7184,280.8166,114.8717,103.8044,122.8257,102.6967,237.5113,219.0304,165.7022,178.4378,118.1006,68.67,113.3293,1021.064518
03/11/2009,79.97,74.09,83.11,90.51,86.52,108.94,280.0928,210.1266,93.8329,81.5352,280.7924,114.7268,103.7834,123.0567,102.3832,237.5487,218.9785,165.5662,176.9499,118.2374,68.86,113.2979,1022.282559
04/11/2009,80.15,74.3,83.07,90.57,86.5,108.88,280.407,210.125,93.9264,81.5851,280.4788,114.7232,103.7118,123.3325,103.034,237.8454,219.8541,165.3033,177.8947,118.3218,69.09,113.2513,1023.496488
05/11/2009,80.4,74.32,83.34,90.54,86.59,109.04,280.3092,210.2889,93.86,81.4844,280.8002,114.5608,103.6848,123.5306,103.4042,238.6022,219.988,165.4443,179.3723,118.6493,69.39,113.1631,1024.373267
